ID,Posted at,Screen name,Text
452088321926529024,2014-04-04 14:20:30 +0000,cliotropic,RT @pogonippy: @MonkTrainer asserts that pattern recognition + machine learning holds huge promise for handwritten docs #radtech14
452088317245669376,2014-04-04 14:20:28 +0000,Portmantobot,"MT @cliotropic .@MonkTrainer on OCR training: even for modern type, 8000 trainixamples per character, per font, are necessary. #radtech14"
452088295359778816,2014-04-04 14:20:23 +0000,cliotropic,".@MonkTrainer on OCR training: even for modern type, 8000 training examples per character, per font, are necessary. #radtech14"
452088258210439168,2014-04-04 14:20:14 +0000,pogonippy,@MonkTrainer asserts that pattern recognition + machine learning holds huge promise for handwritten docs #radtech14
452088176493223936,2014-04-04 14:19:55 +0000,HCLEMuseum,"RT @tjowens: ""In Europe we have more handwriting than the US"" ""Hundreds of kilometers of hand written material"" @MonkTrainer #radtech14"
452088093609558016,2014-04-04 14:19:35 +0000,cliotropic,"RT @tjowens: @cliotropic @MonkTrainer related great points on this from @wynkenhimself's ""material culture meets DH"" http://t.co/BgBZ9jD2M7 #radtech14"
452088066308853760,2014-04-04 14:19:29 +0000,cliotropic,".@MonkTrainer is focusing on issues of *access* to digitized texts. OCR on type is inconsistent; on handwriting, total failure. #radtech14"
452087980606631936,2014-04-04 14:19:08 +0000,HCLEMuseum,"RT @meau: ""Please don't use lossy compression techniques for storing images,"" he pleads! #radtech14"
452087957105958913,2014-04-04 14:19:03 +0000,tjowens,"@cliotropic @MonkTrainer related great points on this from @wynkenhimself's ""material culture meets DH"" http://t.co/BgBZ9jD2M7 #radtech14"
452087829833994240,2014-04-04 14:18:32 +0000,cliotropic,"RT @genschaffner: ""lossy techniques""? .@MOnkTrainer: Don't do that. NO. Don't. #radtech14 audience laughs"
452087787618328577,2014-04-04 14:18:22 +0000,cliotropic,I’m not conveying full complexity of .@MonkTrainer’s talk; very information-dense. He’s talking now about digitization tradeoffs. #radtech14
452087626766770177,2014-04-04 14:17:44 +0000,meganmcshea,"RT @genschaffner: what would happen if hand-written docs were searchable? @MonkTrainer has been meeting with Harvard historians this week, too #radtech14"
452087574048546816,2014-04-04 14:17:31 +0000,rschon,RT @pogonippy: @MonkTrainer urges us NOT to use lossy compression for images where we want to eventually machine process handwriting #radtech14
452087568210079744,2014-04-04 14:17:30 +0000,cliotropic,.@MonkTrainer's message about not using lossy compression echoes my own hard-learned experience about OCR of 20th c typescript. #radtech14
452087543543398401,2014-04-04 14:17:24 +0000,genschaffner,"""lossy techniques""? .@MOnkTrainer: Don't do that. NO. Don't. #radtech14 audience laughs"
452087513319219200,2014-04-04 14:17:17 +0000,rschon,"RT @meau: ""Please don't use lossy compression techniques for storing images,"" he pleads! #radtech14"
452087511184326656,2014-04-04 14:17:16 +0000,USHistoryScene,"RT @genschaffner: what would happen if hand-written docs were searchable? @MonkTrainer has been meeting with Harvard historians this week, too #radtech14"
452087420016930817,2014-04-04 14:16:54 +0000,tjowens,"RT @meau: ""Please don't use lossy compression techniques for storing images,"" he pleads! #radtech14"
452087389427871745,2014-04-04 14:16:47 +0000,JudyRuttenberg,".@MonkTrainer: don't use lossy compression for images, use more storage! #radtech14"
452087376807215104,2014-04-04 14:16:44 +0000,cliotropic,RT @pogonippy: @MonkTrainer urges us NOT to use lossy compression for images where we want to eventually machine process handwriting #radtech14
452087361317658625,2014-04-04 14:16:40 +0000,meau,"""Please don't use lossy compression techniques for storing images,"" he pleads! #radtech14"
452087350504718336,2014-04-04 14:16:38 +0000,cliotropic,The British Library estimated in 2009 that they would need 3 PB of storage. Save space via lossy compression? @MonkTrainer: NO! #radtech14
452087348264980480,2014-04-04 14:16:37 +0000,pogonippy,@MonkTrainer urges us NOT to use lossy compression for images where we want to eventually machine process handwriting #radtech14
452087081301737472,2014-04-04 14:15:34 +0000,pogonippy,"Striving towards machine identification of the hand (the who) in medieval handwriting - working with ""real humanities users"" #radtech14"
452087044324741120,2014-04-04 14:15:25 +0000,cliotropic,".@MonkTrainer shows a slide of the people involved in the Monk project: 20 or more, easily; users, developers, etc #radtech14"
452087034770120704,2014-04-04 14:15:23 +0000,genschaffner,".@MonkTrainer ""just give it to an algorithm"" #radtech14 my folks back at the shop are wincing and chortling, too"
452086946169634817,2014-04-04 14:15:02 +0000,Research4SML,@asist2011: #radtech14 is now trending on http://t.co/mfstw0tFwn
452086903354171392,2014-04-04 14:14:51 +0000,cliotropic,.@MonkTrainer on machine-learning tools to identify particular manuscript writers. #sharksandlasers #radtech14
452086893266886656,2014-04-04 14:14:49 +0000,meau,RT @cliotropic: Medieval paleographic scale to track & measure letterform changes over time. @monktrainer #radtech14 http://t.co/8MnQ1jo3D5
452086706015973377,2014-04-04 14:14:04 +0000,diplomaticaerin,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452086635849859073,2014-04-04 14:13:48 +0000,JudyRuttenberg,"Monk system charts evolution of individual letters to address ""when"" docs were written #radtech14: can see letters transform over time"
452086617415880704,2014-04-04 14:13:43 +0000,cliotropic,RT @maryelings: Goed!! @tingletech: Monk handwriting recognition #radtech14 http://t.co/gwZAzZjCRp http://t.co/WIqZiUsuPB
452086596037521408,2014-04-04 14:13:38 +0000,genschaffner,@NCAMLarry @wgbh @AccessWGBH @wgbharchives know everything? know where all the stuff is? [snort choke] that's funny #radtech14 I wish
452086577179930624,2014-04-04 14:13:34 +0000,cliotropic,Medieval paleographic scale to track & measure letterform changes over time. @monktrainer #radtech14 http://t.co/8MnQ1jo3D5
452086565146464258,2014-04-04 14:13:31 +0000,maryelings,Goed!! @tingletech: Monk handwriting recognition #radtech14 http://t.co/gwZAzZjCRp http://t.co/WIqZiUsuPB
452086529922314241,2014-04-04 14:13:22 +0000,greenharr,.@MONKTrainer showing a fascinating Medieval Paleographic Scale chart of evolution in handwriting #radtech14
452086514177302528,2014-04-04 14:13:19 +0000,pogonippy,"Journey from pixels to handwriting recognition, Monk system http://t.co/JkL5WrhnMr #radtech14"
452086261806034944,2014-04-04 14:12:18 +0000,cliotropic,.@MonkTrainer showing images of different eras of paleography. Medieval Paleographical Scale under development. #radtech14
452086140888440834,2014-04-04 14:11:50 +0000,libcce,"RT @tjowens: ""In Europe we have more handwriting than the US"" ""Hundreds of kilometers of hand written material"" @MonkTrainer #radtech14"
452086128775270400,2014-04-04 14:11:47 +0000,genschaffner,".@MonkTrainer: MONK can identify the hand? #radtech14 sheesh, I can barely do that #paleographyprospography"
452086026174210049,2014-04-04 14:11:22 +0000,cliotropic,"RT @tjowens: ""In Europe we have more handwriting than the US"" ""Hundreds of kilometers of hand written material"" @MonkTrainer #radtech14"
452085992124477440,2014-04-04 14:11:14 +0000,cliotropic,.@MonkTrainer also is using machine learning to identify *when* a particular manuscript was created. #radtech14
452085947702980608,2014-04-04 14:11:03 +0000,NCAMLarry,Honored to be among people who know everything or know where to find it. Presenting at #radtech14 for @wgbh @AccessWGBH @wgbharchives
452085886872977408,2014-04-04 14:10:49 +0000,tjowens,"""In Europe we have more handwriting than the US"" ""Hundreds of kilometers of hand written material"" @MonkTrainer #radtech14"
452085796951322624,2014-04-04 14:10:28 +0000,cliotropic,".@MonkTrainer has 400M word images, 380k labeled works, 22k word classes. #radtech14"
452085745055174656,2014-04-04 14:10:15 +0000,jnthnwwlsn,"RT @cliotropic: Lambert Schomaker (@MonkTrainer), U of Gronigen (.nl) who’s working on OCR for handwritten documents. #radtech14"
452085705465139200,2014-04-04 14:10:06 +0000,JudyRuttenberg,Monk system: What is written? When was it written? By whom? @MonkTrainer at #radtech14 Ambition is European Google for handwriting
452085669834534912,2014-04-04 14:09:57 +0000,genschaffner,@MonkTrainer more handwriting docs in Europe than in the US - kilometers of mss #radtech14 machines looking at them 24/7
452085645348175873,2014-04-04 14:09:51 +0000,cliotropic,"e-Science web system: What? word retrieval by 24-7 machine learning. “A European Google for handwriting.” Server 1PB, 200TB full. #radtech14"
452085483179606016,2014-04-04 14:09:13 +0000,labexsitu,"RT @tjowens: ""The Value of Archival Description, Considered"" http://t.co/TxcFpAzxJ6 text of @meau's great #radtech14 would <3 to see it hit @dhnow"
452085376820465664,2014-04-04 14:08:47 +0000,cliotropic,"I hear from Mary Murphy that they’re working to get slides from #radtech14 presenters, to be posted later."
452085310944727040,2014-04-04 14:08:32 +0000,tjowens,RT @cliotropic: I sense that we’re about to hear a real #sharksandlasers talk from @MonkTrainer here at #radtech14 http://t.co/G7adRSemtR
452085274131329024,2014-04-04 14:08:23 +0000,genschaffner,".@MonkTrainer uses ""data"" or ""Big Data"" as... glueing images of scraps of Dead Sea Scrolls together in a fast video... #radtech14"
452085256771092480,2014-04-04 14:08:19 +0000,tingletech,Monk handwriting recognition #radtech14 http://t.co/7f8efDQGwa
452085189196677120,2014-04-04 14:08:03 +0000,cliotropic,.@MonkTrainer on “Continuous Machine Learning in Big Data” the Monk System. #radtech14
452085149732450304,2014-04-04 14:07:53 +0000,JudyRuttenberg,.@MonkTrainer at #radtech14: The Monk System: scanned Dead Sea Scrolls as Big Data
452085009902739456,2014-04-04 14:07:20 +0000,cliotropic,I sense that we’re about to hear a real #sharksandlasers talk from @MonkTrainer here at #radtech14 http://t.co/G7adRSemtR
452084804721606656,2014-04-04 14:06:31 +0000,cliotropic,.@MonkTrainer does high-performance computing to make handwritten documents searchable. #radtech14
452084804113428480,2014-04-04 14:06:31 +0000,genschaffner,".@MonkTrainer ""e-humanities"" is such a nice term for it all #radtech14 high performance computing to work with manuscripts"
452084627990388736,2014-04-04 14:05:49 +0000,cliotropic,"RT @genschaffner: what would happen if hand-written docs were searchable? @MonkTrainer has been meeting with Harvard historians this week, too #radtech14"
452084567110078464,2014-04-04 14:05:34 +0000,cliotropic,"Lambert Schomaker (@MonkTrainer), U of Gronigen (.nl) who’s working on OCR for handwritten documents. #radtech14"
452084432451940352,2014-04-04 14:05:02 +0000,genschaffner,"what would happen if hand-written docs were searchable? @MonkTrainer has been meeting with Harvard historians this week, too #radtech14"
452084355884912640,2014-04-04 14:04:44 +0000,JudyRuttenberg,Mary Murphy introducing Schomaker at #radtech14: what if we could keyword search handwritten documents?
452084247936139265,2014-04-04 14:04:18 +0000,cliotropic,Mary exhorts everyone at #radtech14 to think about applying what we hear in the talks to practical problems of archive processing
452084112741117954,2014-04-04 14:03:46 +0000,theunlicense,"RT @mike_rush: On @tjowens's Sagan-related slide:""Who can scale heaven?"" I don't know, but it would be easiser if heaven had a CC0 license. #radtech14"
452084089383030784,2014-04-04 14:03:40 +0000,theunlicense,RT @cliotropic: .@dancohen says: technically DPLA metadata is CC0 (public domain); socially mandated “+BY” (attribution to data source) #radtech14
452084067362934784,2014-04-04 14:03:35 +0000,genschaffner,so jazzed to be able to hear @MonkTrainer next at #radtech14 talk about rad alternatives to access to manuscripts
452083976338145280,2014-04-04 14:03:13 +0000,cliotropic,"Mary Murphy, project manager at @SchlesingerLib, explains today's working session. #radtech14 http://t.co/abIVLrNoR6"
452083916162465793,2014-04-04 14:02:59 +0000,LesliePFields,"RT @tjowens: ""The Value of Archival Description, Considered"" http://t.co/TxcFpAzxJ6 text of @meau's great #radtech14 would <3 to see it hit @dhnow"
452083855005319168,2014-04-04 14:02:45 +0000,elizabethskene,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452083553657176064,2014-04-04 14:01:33 +0000,greenharr,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452083220733915137,2014-04-04 14:00:13 +0000,greenharr,Now beginning the 2nd day of #radtech14 with welcome by Marilyn Dunn
452083203214282752,2014-04-04 14:00:09 +0000,archivesmatter,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452083114828128257,2014-04-04 13:59:48 +0000,cliotropic,"Marilyn Dunn welcoming everyone at #radtech14, giving thanks by name to more people than I can itemize in this tweet. http://t.co/Xp2mtPfoRc"
452083076617998337,2014-04-04 13:59:39 +0000,JudyRuttenberg,#radtech14 Thanks Marilyn Dunn for acknowledgement of @ARL Special Collections Working Group! A pleasure to co-sponsor this fab event!
452082817569013760,2014-04-04 13:58:37 +0000,archivesmatter,RT @cliotropic: .@tjowens: fondz http://t.co/QPYbQBWA1F shoves a set of born-digital items into MALLET & makes an HTML page with a topic model. #radtech14
452081687561011200,2014-04-04 13:54:08 +0000,genschaffner,"@tjowens @meau @dhnow thnks for the hat-tip to work of @MerrileeIAm, Jackie Dean, Kathy Wisser, RLG Archival Resources (and me!) #radtech14"
452081646205149184,2014-04-04 13:53:58 +0000,sparkymonster,"RT @cliotropic: If you’re speaking at #radtech14, please consider putting your slides online & tweeting the URL or putting it on your slides."
452080845181169664,2014-04-04 13:50:47 +0000,meganmcshea,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452078261875781632,2014-04-04 13:40:31 +0000,PruittAL,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452077764691382273,2014-04-04 13:38:33 +0000,jtheibault,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452076907153354752,2014-04-04 13:35:08 +0000,cassieschmitt,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452076725183074304,2014-04-04 13:34:25 +0000,SamiNorling,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452076678429548544,2014-04-04 13:34:13 +0000,NixoNARA,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452075736892182528,2014-04-04 13:30:29 +0000,tjowens,"""The Value of Archival Description, Considered"" http://t.co/TxcFpAzxJ6 text of @meau's great #radtech14 would <3 to see it hit @dhnow"
452074129987219457,2014-04-04 13:24:06 +0000,widelight,RT @ArchivistSarah: This is excellent MT @meau: The text of yesterday's talk about the value of archival description #radtech14 http://t.co/n3l1FrdJt4
452073989272535040,2014-04-04 13:23:32 +0000,ArchivistSarah,This is excellent MT @meau: The text of yesterday's talk about the value of archival description #radtech14 http://t.co/n3l1FrdJt4
452071848399085568,2014-04-04 13:15:02 +0000,Research4SML,@asist_org: #radtech14 is now trending on http://t.co/mfstw0tFwn
452070808991825920,2014-04-04 13:10:54 +0000,tjowens,RT @JudyRuttenberg: #radtech14 kicks off this am @ 10:00 with Lambert Schomaker on OCR capabilities for handwritten documents
452070472541544448,2014-04-04 13:09:34 +0000,cliotropic,"Breakfast at #radtech14, held in the Knafel Center. Round tables because today is a working/brainstorming session. http://t.co/veje20V2hf"
452070417306746880,2014-04-04 13:09:21 +0000,igallupd,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452069940192104448,2014-04-04 13:07:27 +0000,JudyRuttenberg,#radtech14 kicks off this am @ 10:00 with Lambert Schomaker on OCR capabilities for handwritten documents
452069730623684610,2014-04-04 13:06:37 +0000,cliotropic,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452069680295841792,2014-04-04 13:06:25 +0000,cliotropic,"#radtech14 speaker bios, page 3 of 3 http://t.co/0S0CIvAsuk"
452069607629938688,2014-04-04 13:06:08 +0000,cliotropic,"#radtech14 speaker bios, page 2 of 3 http://t.co/T2Al09Rft4"
452069541125062656,2014-04-04 13:05:52 +0000,cliotropic,"#radtech14 speaker bios, page 1 of 3 http://t.co/yDLccHG0yV"
452069477404798977,2014-04-04 13:05:37 +0000,meau,The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452068155914215424,2014-04-04 13:00:22 +0000,cliotropic,"If you’re speaking at #radtech14, please consider putting your slides online & tweeting the URL or putting it on your slides."
452067860446445568,2014-04-04 12:59:11 +0000,cliotropic,"@villereal I haven't heard that presenter notes/slides will be online, but I can ask around. #radtech14"
452067286250430465,2014-04-04 12:56:54 +0000,cliotropic,#radtech14 is co-sponsored by the Association of Research Libraries and @RadInstitute.
452067170911285248,2014-04-04 12:56:27 +0000,triplingual,"RT @cliotropic: Today I'll be tweeting from @RadInstitute Workshop on Technology & Archival Processing, sponsored by @SchlesingerLib. #archives #radtech14"
452067151684575232,2014-04-04 12:56:22 +0000,cliotropic,"#radtech14 was open to Harvard community yesterday; today, it’s a more select group. More info: http://t.co/NVdqSiOA9I"
452066195076689921,2014-04-04 12:52:34 +0000,cbtrace,"RT @cliotropic: Today I'll be tweeting from @RadInstitute Workshop on Technology & Archival Processing, sponsored by @SchlesingerLib. #archives #radtech14"
452066086721449984,2014-04-04 12:52:08 +0000,cliotropic,"#radtech14 organizers encourage tweeting. Academic conference organizers, here's their handout on tweeting: http://t.co/OTZOXXPwOd"
452065381264678912,2014-04-04 12:49:20 +0000,cliotropic,"Today I'll be tweeting from @RadInstitute Workshop on Technology & Archival Processing, sponsored by @SchlesingerLib. #archives #radtech14"
452064893869752321,2014-04-04 12:47:24 +0000,cliotropic,"Good morning, #radtech14! Here's the morning agenda. http://t.co/Z36wjjpNCY"
452062174345568256,2014-04-04 12:36:36 +0000,cbtrace,RT @mpeachy8: Excited to be heading into day 2 of #radtech14. Lots of smart people discussing important and difficult challenges re tech & archives.
452061626754428928,2014-04-04 12:34:25 +0000,IthakaSR,RT @genschaffner: .@tjowens on .@IthakaSR report on historians: don't revisit our past ways of making finding aids (just make a web page) #radtech14
452061093050191873,2014-04-04 12:32:18 +0000,mpeachy8,Excited to be heading into day 2 of #radtech14. Lots of smart people discussing important and difficult challenges re tech & archives.
452054361808834561,2014-04-04 12:05:33 +0000,meau,"RT @genschaffner: +we're not done yet, struggling to share all the archival info, what's where, democratize access by dig, and get fingers in boxes #radtech14"
452046541365444608,2014-04-04 11:34:28 +0000,genschaffner,"+we're not done yet, struggling to share all the archival info, what's where, democratize access by dig, and get fingers in boxes #radtech14"
452045929022230528,2014-04-04 11:32:02 +0000,genschaffner,"+ musing that EAD, EAC, ISAD(G) and ISAAR(CPF) changed the world forever, EAD3 is even better... #radtech14"
452045829323632640,2014-04-04 11:31:39 +0000,LeandraBook,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
452045449764302848,2014-04-04 11:30:08 +0000,genschaffner,"Reflecting on #radtech14 day1 , inventing calendars and finding aids was amazing; AMC was a radical move to share info on archives +"
451963871478444032,2014-04-04 06:05:58 +0000,regesta_com,"RT @cliotropic: Getting ready for #radtech14, the @RadInstitute Workshop on Technology & Archival Processing. Today's agenda: http://t.co/EsaSYIYhcz"
451958855195697152,2014-04-04 05:46:02 +0000,JavaMajor,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451955593956589568,2014-04-04 05:33:05 +0000,DavidUnderdown9,RT @cliotropic: .@tjowens answers a Q about restricted data; LoC restricts data at the disk level. He likes the idea of software-aided redaction. #radtech14
451954529488371712,2014-04-04 05:28:51 +0000,DavidUnderdown9,RT @cliotropic: .@tjowens: fondz http://t.co/QPYbQBWA1F shoves a set of born-digital items into MALLET & makes an HTML page with a topic model. #radtech14
451915891551137792,2014-04-04 02:55:19 +0000,StephDK,RT @JudyRuttenberg: #radtech14 Q&A: transcriptions & captioning for accessibility as transformative fair use: very important issue!
451914437021032448,2014-04-04 02:49:32 +0000,tjowens,"@pearcemoses right, but isPartOf-ThisFolder/isPartOf-ThisCollection can potentially fold in organic context in faceted browsing #radtech14"
451910787456851968,2014-04-04 02:35:02 +0000,cliotropic,@pearcemoses I owe part of my dissertation to @LibraryofVA’s choice to describe contents of un/sealed unclaimed-property files. #radtech14
451910707445915648,2014-04-04 02:34:43 +0000,pearcemoses,"Reflecting on #radtech14. DPLA offers great collocation based on metadata, but such is artificial & different from archives' organic context"
451909597352062976,2014-04-04 02:30:18 +0000,cliotropic,RT @tjowens: See! I didn't make that up :) And the assertion now has a URI RT @pearcemoses: I want to be @tjowens when I grow up.  #radtech14
451909500467806208,2014-04-04 02:29:55 +0000,tjowens,See! I didn't make that up :) And the assertion now has a URI RT @pearcemoses: I want to be @tjowens when I grow up.  #radtech14
451909062213386240,2014-04-04 02:28:11 +0000,pearcemoses,"RT @tjowens: Met Richard Pearce-Moses, who said ""When I grow up I want to be you"" In further conversation it became clear he wants to be @edsu #radtech14"
451909025462886400,2014-04-04 02:28:02 +0000,pearcemoses,I want to be @tjowens when I grow up.  #radtech14
451908052757655553,2014-04-04 02:24:10 +0000,timlepczyk,"RT @cliotropic: Relevant for #radtech14 from @AHAHistorians: ""The Dos & Don’ts of Live-Tweeting at an Academic Conference: An Update” http://t.co/5rBWjhytn3"
451907813078360064,2014-04-04 02:23:13 +0000,Airminded,"RT @cliotropic: Relevant for #radtech14 from @AHAHistorians: ""The Dos & Don’ts of Live-Tweeting at an Academic Conference: An Update” http://t.co/5rBWjhytn3"
451907485591666688,2014-04-04 02:21:55 +0000,cliotropic,"Relevant for #radtech14 from @AHAHistorians: ""The Dos & Don’ts of Live-Tweeting at an Academic Conference: An Update” http://t.co/5rBWjhytn3"
451900781386797056,2014-04-04 01:55:16 +0000,genschaffner,@dsantam why little stuff again? Grrrr @minniedw @meau and all those MARC records for single item MSS show up in ArchiveGrid too #radtech14
451900332184846337,2014-04-04 01:53:29 +0000,cliotropic,"RT @tjowens: Met Richard Pearce-Moses, who said ""When I grow up I want to be you"" In further conversation it became clear he wants to be @edsu #radtech14"
451895625207271424,2014-04-04 01:34:47 +0000,davidblowe,RT @JudyRuttenberg: #radtech14 Q&A: transcriptions & captioning for accessibility as transformative fair use: very important issue!
451893790169907200,2014-04-04 01:27:30 +0000,forthefatlady,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451892393101766656,2014-04-04 01:21:56 +0000,timathom,"RT @maryelings: @tjowens archivists work at steam shovel level, let other people come in with tweezers #radtech14"
451889955003199488,2014-04-04 01:12:15 +0000,tjowens,"Met Richard Pearce-Moses, who said ""When I grow up I want to be you"" In further conversation it became clear he wants to be @edsu #radtech14"
451889887365455872,2014-04-04 01:11:59 +0000,SierraAndrea,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451881419938095104,2014-04-04 00:38:20 +0000,cliotropic,RT @genschaffner: Listening to .@dancohen I'm struck that increased scale of collaboration increases diverse depth of shared collection #radtech14 #printscale
451881383858696192,2014-04-04 00:38:12 +0000,cliotropic,RT @genschaffner: thinking about all the historians who care deeply about the digital transformation of finding aids #radtech14 .@dancohen
451879189176926208,2014-04-04 00:29:28 +0000,genschaffner,MT @mike_rush Finding aids can be great data or great documents or crap data or crap documents. #radtech14
451877746080509952,2014-04-04 00:23:44 +0000,genschaffner,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451876285783244800,2014-04-04 00:17:56 +0000,genschaffner,RT @cliotropic: .@tjowens mentions the Zotero Commons project to allow zotero-based archival photos to be credited to researchers.  #radtech14
451876278715830273,2014-04-04 00:17:55 +0000,ElyseRants,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451876265105313792,2014-04-04 00:17:51 +0000,genschaffner,RT @cliotropic: .@tjowens says that crediting this work to “archivists” misrepresents the actual labor of archival description. #radtech14
451875622789210112,2014-04-04 00:15:18 +0000,nataliembaur,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451875608973565952,2014-04-04 00:15:15 +0000,genschaffner,"RT @mike_rush: Dump trucking vs. tweezers. Nature vs. about-ness. It all flows from appraisal, and we must be open to reappraisal. #radtech14"
451875268157001729,2014-04-04 00:13:54 +0000,Salticidae,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451872843878645760,2014-04-04 00:04:16 +0000,genschaffner,RT @meau: I think it's also worth mentioning that copyrighting metadata is contrary to the purpose of copyright. #radtech14
451872628320780288,2014-04-04 00:03:24 +0000,genschaffner,RT @maryelings: Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451872424678932480,2014-04-04 00:02:36 +0000,genschaffner,"RT @mike_rush: My hearing aid battery is dead, so I just heard “donor agreements” as “stoner agreements”.  Much easier to negotiate. #radtech14"
451867795362676736,2014-04-03 23:44:12 +0000,missblackmrblue,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451855575765110784,2014-04-03 22:55:39 +0000,stmichele,RT @maryelings: Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451851948061241344,2014-04-03 22:41:14 +0000,verslibre,"RT @mikejonesmelb: MT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is"" #radtech14 politics of #archives"
451849751458488320,2014-04-03 22:32:30 +0000,genschaffner,@rschon: We spend 2 much time trying to find materials in online nooks and crannies. Srching distributed collectns is essential. #radtech14
451849269348421632,2014-04-03 22:30:35 +0000,genschaffner,Listening to .@dancohen I'm struck that increased scale of collaboration increases diverse depth of shared collection #radtech14 #printscale
451847702696198144,2014-04-03 22:24:21 +0000,NicoleG_Haus,"RT @K8_Bowers: You know, I tried very hard to get transparency of source of description into #DACS, and folks didn't want to hear it. #radtech14"
451846021522284544,2014-04-03 22:17:41 +0000,Ejones82,RT @meau: I think it's also worth mentioning that copyrighting metadata is contrary to the purpose of copyright. #radtech14
451845785014255616,2014-04-03 22:16:44 +0000,Ejones82,"RT @anarchivist: Working at @DPLA is really great, and you can be part of our team. We're hiring a metadata coordinator. http://t.co/HzJGudAU1O #radtech14"
451844968802705408,2014-04-03 22:13:30 +0000,genschaffner,thinking about all the historians who care deeply about the digital transformation of finding aids #radtech14 .@dancohen
451843032573571072,2014-04-03 22:05:48 +0000,tjowens,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451842734358544384,2014-04-03 22:04:37 +0000,genschaffner,Evidently they/we dreamt up the .@dpla at a earlier Radcliffe Institute workshop? Cool. #radtech14
451842547204513792,2014-04-03 22:03:52 +0000,genschaffner,"""Attacking a problem that is bigger than one institution..."" #radtech14 my kind of discussion..."
451842205402279936,2014-04-03 22:02:31 +0000,genschaffner,.@dancohen dives into @Europeanaeu to drive home the point that the contents of archival collections don't have national borders #radtech14
451840658668793856,2014-04-03 21:56:22 +0000,elliot_dw,"RT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is..."" #radtech14 politics of archival description"
451839429523820544,2014-04-03 21:51:29 +0000,lmaccork,RT @tjowens: @cliotropic @dancohen like the notion of @dpla as distributed access network with DPN as distributed preservation network #radtech14
451839319444307968,2014-04-03 21:51:03 +0000,genschaffner,@meau @minniedw we found out when we give MARC recs to Google they strip out almost everything but author title imprint #radtech14
451839237701533696,2014-04-03 21:50:43 +0000,lmaccork,RT @maryelings: We cannot assume to know how and what researchers want to find - topic modeling is one way forward @tjowens #radtech14
451839212740833280,2014-04-03 21:50:37 +0000,jenlrile,RT @cliotropic: .@tjowens is describing an approach to archives description that doesn’t rely on EAD; argues HTML is better than nothing. #radtech14
451839203090137088,2014-04-03 21:50:35 +0000,elliot_dw,"RT @cliotropic: .@meau: at NYU, if donors are interested in transferring copyright, NYU asks donors to make their records public domain. #radtech14"
